MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995,5.171,47.32,0.3196,0.286,0.0391,81,114,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_00,9999,45.27,0.323,0.3069,0.0788,102,173,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_01,73.54,45.09,0.3202,0.2267,0.0412,119,177,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_02,19.77,46.18,0.32,0.3111,0.0494,72,105,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_03,12.05,45.98,0.3166,0.296,0.0377,85,116,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_04,11.87,46.27,0.3205,0.3174,0.0764,78,112,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_05,8.88,46.81,0.3201,0.2634,0.0352,72,99,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_06,9.62,47.02,0.3216,0.309,0.0474,70,98,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_07,8.79,46.78,0.3202,0.2641,0.047,77,99,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_08,6.61,47.16,0.3208,0.2506,0.0376,74,94,MYD88_A2A3V1_x1_1,1,2
MYD88_A2A3V1_x1,1,model_1_multimer_v3_p1_230425_364995_recycled_09,6.3,47.43,0.3197,0.2479,0.0361,75,96,MYD88_A2A3V1_x1_1,1,2
