IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107,2.361,78.57,0.4552,0.4233,0.0241,62,79,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_00,9999,77.21,0.4651,0.3401,0.0277,71,107,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_01,43.5,78.13,0.4568,0.3994,0.0292,80,134,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_02,4.67,78.36,0.4545,0.4448,0.0244,75,118,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_03,3.67,78.4,0.4602,0.4404,0.03,72,116,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_04,4.25,79.01,0.4549,0.4512,0.0245,69,113,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_05,3.61,78.89,0.4598,0.4145,0.0277,63,115,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_06,2.44,78.58,0.4548,0.4401,0.0256,69,117,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_07,2.46,78.95,0.4597,0.4431,0.0281,64,116,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_08,2.06,78.79,0.4572,0.4293,0.0258,69,113,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_09,2.81,78.61,0.4584,0.4361,0.0268,62,115,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_10,1.36,78.16,0.4574,0.3586,0.0308,86,140,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_11,2.64,78.47,0.4642,0.3739,0.0408,99,176,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_12,2.13,78.53,0.4582,0.3677,0.0277,73,111,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_13,2.6,78.69,0.459,0.4155,0.028,67,115,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_14,2.08,78.46,0.4574,0.3717,0.0297,76,128,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_15,1.8,78.53,0.4646,0.382,0.0345,90,156,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_16,2.66,78.32,0.4598,0.3665,0.0345,87,147,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_17,2.91,78.64,0.4548,0.4068,0.0252,68,112,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_18,2.82,78.62,0.4551,0.4375,0.0263,67,112,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,1,model_1_multimer_v3_p1_230419_348107_recycled_19,1.9,78.76,0.4573,0.4375,0.0248,61,79,IRAK4_A2ADA5_x1_1,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703,2.068,79.46,0.4527,0.4774,0.0234,64,96,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_00,9999,78.44,0.4727,0.3825,0.0508,83,134,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_01,46.83,78.63,0.46,0.3406,0.0353,76,97,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_02,3.53,78.86,0.4566,0.3233,0.0345,84,141,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_03,2.62,79.16,0.4544,0.3325,0.0313,82,124,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_04,2.2,79.55,0.457,0.3771,0.0266,68,109,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_05,2.69,79.94,0.4537,0.3933,0.0225,66,106,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_06,2.13,80.15,0.4582,0.4052,0.0256,65,103,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_07,1.87,80.18,0.4563,0.4384,0.024,65,97,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_08,2.21,79.76,0.4551,0.4405,0.0249,67,87,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_09,3.17,79.75,0.4555,0.4376,0.0264,66,86,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_10,2.89,79.78,0.455,0.4571,0.0277,71,97,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_11,2.17,79.78,0.4584,0.3844,0.0287,69,84,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_12,2.11,79.96,0.458,0.3941,0.0253,64,78,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_13,1.94,80.21,0.4578,0.4331,0.0241,66,94,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_14,1.92,80.11,0.4604,0.41,0.0239,58,81,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_15,2.05,79.91,0.4572,0.4547,0.0256,62,81,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_16,2.04,80.06,0.4577,0.4783,0.0262,66,88,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_17,1.42,79.9,0.4558,0.4749,0.0241,61,83,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_18,1.17,79.84,0.4579,0.4289,0.0268,63,83,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,2,model_2_multimer_v3_p1_230419_658703_recycled_19,1.24,79.83,0.4539,0.4495,0.021,58,84,IRAK4_A2ADA5_x1_2,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607,0.569,78.74,0.4594,0.3566,0.0246,60,72,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_00,9999,76.77,0.4579,0.3737,0.0294,71,118,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_01,40.93,77.56,0.4593,0.3254,0.026,66,81,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_02,5.15,78.42,0.4594,0.3518,0.0259,70,85,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_03,7.64,78.25,0.459,0.3463,0.026,65,81,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_04,1.97,78.18,0.4596,0.3357,0.0271,67,82,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_05,1.33,78.52,0.4597,0.3676,0.0259,64,74,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_06,1.25,78.54,0.46,0.3432,0.0231,56,65,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_07,1.61,78.67,0.4612,0.3211,0.0211,50,69,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_08,1.83,78.93,0.4604,0.306,0.0204,54,68,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_09,1.34,79.13,0.4605,0.3299,0.0217,56,65,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_10,0.92,78.98,0.4596,0.3325,0.0208,53,60,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_11,0.8,78.76,0.4591,0.3247,0.0231,56,67,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_12,0.54,78.89,0.4595,0.3376,0.0249,60,72,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_13,0.45,78.68,0.4571,0.299,0.0206,54,68,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_14,1.01,78.74,0.4588,0.3183,0.0229,56,73,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_15,0.46,78.86,0.4601,0.3261,0.0247,57,73,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_16,0.48,78.99,0.4602,0.3182,0.0231,57,71,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_17,0.85,78.72,0.4586,0.3393,0.023,58,76,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_18,0.58,78.77,0.459,0.3328,0.0234,58,71,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,3,model_3_multimer_v3_p1_230419_588607_recycled_19,0.38,79.06,0.4601,0.335,0.0229,59,71,IRAK4_A2ADA5_x1_3,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868,0.643,77.59,0.4625,0.3077,0.1013,62,74,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_00,9999,76.5,0.4623,0.3554,0.0396,96,129,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_01,44.9,77.1,0.464,0.3926,0.0623,101,118,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_02,3.07,77.07,0.4591,0.3867,0.047,95,137,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_03,3.87,76.96,0.459,0.3688,0.0355,99,156,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_04,1.86,76.95,0.4592,0.3293,0.0272,76,124,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_05,5.44,77.58,0.4759,0.3331,0.1269,84,127,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_06,4.43,77.85,0.4674,0.315,0.1021,77,110,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_07,1.34,77.74,0.471,0.3323,0.1137,82,117,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_08,1.09,78.12,0.4671,0.2964,0.0991,70,99,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_09,2.01,77.9,0.4724,0.2896,0.1156,64,90,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_10,1.45,77.85,0.4647,0.3117,0.0935,72,92,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_11,1.63,78.02,0.4671,0.3173,0.1014,67,95,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_12,1.03,77.63,0.4642,0.3258,0.0909,65,91,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_13,0.61,77.7,0.4605,0.3013,0.0823,63,84,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_14,1.15,77.88,0.4599,0.3417,0.08,69,92,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_15,1.47,77.8,0.4687,0.3095,0.1034,62,80,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_16,1.35,77.88,0.4649,0.337,0.0924,64,92,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_17,2.08,77.58,0.4591,0.3423,0.0831,66,93,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_18,2.78,77.44,0.4701,0.299,0.115,63,80,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,4,model_4_multimer_v3_p1_230419_516868_recycled_19,1.97,77.8,0.4683,0.319,0.1123,67,86,IRAK4_A2ADA5_x1_4,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768,1.256,76.93,0.4501,0.2928,0.0233,70,91,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_00,9999,75.79,0.4694,0.3233,0.0412,83,148,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_01,43.73,77.42,0.4627,0.3313,0.0267,62,97,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_02,3.74,77.24,0.457,0.351,0.0249,66,100,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_03,3.63,77.26,0.4587,0.3299,0.0268,72,103,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_04,2.31,77.15,0.4555,0.3469,0.0375,75,96,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_05,1.29,77.43,0.4581,0.3447,0.0281,70,91,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_06,1.6,77.49,0.456,0.3369,0.0271,69,82,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_07,1.65,76.93,0.4545,0.3511,0.0348,81,108,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_08,1.69,76.79,0.4525,0.3181,0.0271,71,86,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_09,2.76,77.31,0.4539,0.3121,0.0251,70,80,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_10,3,77.08,0.4547,0.2893,0.0286,68,103,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_11,2.11,77.06,0.4531,0.2887,0.0246,67,97,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_12,3.18,76.96,0.4549,0.295,0.023,66,102,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_13,1.99,76.68,0.4576,0.3263,0.0295,73,131,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_14,3.67,76.41,0.4548,0.3207,0.0281,74,124,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_15,2.21,76.62,0.4535,0.3236,0.027,74,104,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_16,1.83,76.75,0.453,0.3324,0.0284,77,112,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_17,1.79,76.48,0.4531,0.2984,0.0253,68,94,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_18,1.73,77.03,0.4525,0.2888,0.0247,71,95,IRAK4_A2ADA5_x1_5,1,2
IRAK4_A2ADA5_x1,5,model_5_multimer_v3_p1_230419_825768_recycled_19,1.36,76.59,0.4551,0.284,0.0259,66,87,IRAK4_A2ADA5_x1_5,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727,1.489,71.41,0.4497,0.3676,0.0482,110,156,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_00,9999,69.33,0.4749,0.3585,0.066,111,161,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_01,56.15,69.58,0.4532,0.2964,0.0626,181,352,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_02,13.64,71.27,0.4573,0.3118,0.0551,151,274,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_03,4.55,71.31,0.4521,0.3097,0.0519,160,334,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_04,2.75,71.24,0.4531,0.252,0.0424,116,179,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_05,2.43,71.34,0.4518,0.2617,0.032,94,131,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_06,2.74,71.37,0.4504,0.2775,0.0313,89,128,IRAK4_D3Z7P3_x1_1,1,2
IRAK4_D3Z7P3_x1,1,model_1_multimer_v3_p1_230419_132727_recycled_07,1.45,71.72,0.4507,0.2971,0.0291,85,109,IRAK4_D3Z7P3_x1_1,1,2
